Bandit,Reward,Algorithm
3,2.531091054194291,ThompsonSamplingBandit
3,3.8374302322401608,ThompsonSamplingBandit
3,2.6577315519749423,ThompsonSamplingBandit
3,5.437949500017609,ThompsonSamplingBandit
3,2.6072673527745462,ThompsonSamplingBandit
3,2.1758230495263615,ThompsonSamplingBandit
3,4.271200987246027,ThompsonSamplingBandit
3,4.0009620068707745,ThompsonSamplingBandit
3,3.100283716576568,ThompsonSamplingBandit
3,5.938802293845588,ThompsonSamplingBandit
3,4.561214172968112,ThompsonSamplingBandit
3,4.47569169148882,ThompsonSamplingBandit
3,4.63742781305548,ThompsonSamplingBandit
3,4.206148783627957,ThompsonSamplingBandit
3,4.473094174554431,ThompsonSamplingBandit
3,3.314867258908181,ThompsonSamplingBandit
3,4.87046007182515,ThompsonSamplingBandit
3,4.228873792355761,ThompsonSamplingBandit
3,3.5715589743844505,ThompsonSamplingBandit
3,5.120371636463961,ThompsonSamplingBandit
3,6.33778709085508,ThompsonSamplingBandit
3,3.9587079935497522,ThompsonSamplingBandit
3,4.705580669677615,ThompsonSamplingBandit
3,4.995875932162973,ThompsonSamplingBandit
3,4.5688578820789765,ThompsonSamplingBandit
3,1.8146410551311125,ThompsonSamplingBandit
3,2.81317033167264,ThompsonSamplingBandit
3,5.382349718944399,ThompsonSamplingBandit
3,4.016155083577692,ThompsonSamplingBandit
3,3.714123993739215,ThompsonSamplingBandit
3,4.426062951008977,ThompsonSamplingBandit
3,3.6010740936447014,ThompsonSamplingBandit
3,4.0541927307978565,ThompsonSamplingBandit
3,3.7467413792573416,ThompsonSamplingBandit
3,4.984948762462929,ThompsonSamplingBandit
3,5.307644703243151,ThompsonSamplingBandit
3,3.1880196772710088,ThompsonSamplingBandit
3,4.054473556906806,ThompsonSamplingBandit
3,3.212294507419731,ThompsonSamplingBandit
3,4.081846867813081,ThompsonSamplingBandit
3,4.79112491601992,ThompsonSamplingBandit
3,5.540110646328489,ThompsonSamplingBandit
3,4.884203431189126,ThompsonSamplingBandit
3,2.63472816802575,ThompsonSamplingBandit
3,3.8083387225863,ThompsonSamplingBandit
3,3.321637467654765,ThompsonSamplingBandit
3,4.204589988038192,ThompsonSamplingBandit
3,2.455591669845889,ThompsonSamplingBandit
3,3.5132905539732904,ThompsonSamplingBandit
3,3.4651460158026404,ThompsonSamplingBandit
3,3.9810320796419503,ThompsonSamplingBandit
3,1.85825278311827,ThompsonSamplingBandit
3,3.255235903841249,ThompsonSamplingBandit
3,3.6165572555027277,ThompsonSamplingBandit
3,2.9834937183322237,ThompsonSamplingBandit
3,4.926159567440477,ThompsonSamplingBandit
3,4.706058835178177,ThompsonSamplingBandit
3,4.065222105306112,ThompsonSamplingBandit
3,3.274478036532365,ThompsonSamplingBandit
3,3.72765918478178,ThompsonSamplingBandit
3,5.245071199157796,ThompsonSamplingBandit
3,4.149396417891227,ThompsonSamplingBandit
3,2.631273852419312,ThompsonSamplingBandit
3,3.8619419390235525,ThompsonSamplingBandit
3,2.476507633559083,ThompsonSamplingBandit
3,5.024859669365144,ThompsonSamplingBandit
3,2.963929911954642,ThompsonSamplingBandit
3,4.790465187629935,ThompsonSamplingBandit
3,5.447789297883422,ThompsonSamplingBandit
3,4.252559354105538,ThompsonSamplingBandit
3,6.797880443297647,ThompsonSamplingBandit
3,4.1068048050037,ThompsonSamplingBandit
3,4.509075758576778,ThompsonSamplingBandit
3,4.171768729359217,ThompsonSamplingBandit
3,4.475126876073528,ThompsonSamplingBandit
3,2.7496494570912864,ThompsonSamplingBandit
3,5.185613050445208,ThompsonSamplingBandit
3,5.2875317294126365,ThompsonSamplingBandit
3,4.063188542344132,ThompsonSamplingBandit
3,1.922978173072396,ThompsonSamplingBandit
3,4.568754845271515,ThompsonSamplingBandit
3,4.183824794838099,ThompsonSamplingBandit
3,4.20852743469476,ThompsonSamplingBandit
3,3.2582547001090605,ThompsonSamplingBandit
3,3.1919603374284202,ThompsonSamplingBandit
3,4.4730603015649235,ThompsonSamplingBandit
3,3.8090785453614826,ThompsonSamplingBandit
3,4.1351757037755394,ThompsonSamplingBandit
3,3.597619090977072,ThompsonSamplingBandit
3,5.402374982809713,ThompsonSamplingBandit
3,4.629057104618914,ThompsonSamplingBandit
3,3.1424445883100587,ThompsonSamplingBandit
3,3.637759880838646,ThompsonSamplingBandit
3,4.000059856294707,ThompsonSamplingBandit
3,5.2116319100695065,ThompsonSamplingBandit
3,4.79494233447662,ThompsonSamplingBandit
3,5.5950743833589645,ThompsonSamplingBandit
3,4.834311620186249,ThompsonSamplingBandit
3,4.307870165633313,ThompsonSamplingBandit
3,3.8117386655296452,ThompsonSamplingBandit
3,3.616608761719493,ThompsonSamplingBandit
3,4.427461919674072,ThompsonSamplingBandit
3,3.8342575873541698,ThompsonSamplingBandit
3,4.608241256683934,ThompsonSamplingBandit
3,4.642977231179817,ThompsonSamplingBandit
3,6.27438798442969,ThompsonSamplingBandit
3,3.6035735432373537,ThompsonSamplingBandit
3,4.569038081336727,ThompsonSamplingBandit
3,4.032911500946376,ThompsonSamplingBandit
3,4.1223621285838465,ThompsonSamplingBandit
3,3.0421440472673535,ThompsonSamplingBandit
3,3.4315047527740883,ThompsonSamplingBandit
3,3.6156993255276535,ThompsonSamplingBandit
3,3.3759986464775498,ThompsonSamplingBandit
3,2.77128365772131,ThompsonSamplingBandit
3,3.0534628424441372,ThompsonSamplingBandit
3,3.6118992662880443,ThompsonSamplingBandit
3,3.1377613566034777,ThompsonSamplingBandit
3,3.0753623734807647,ThompsonSamplingBandit
3,5.0338613594947414,ThompsonSamplingBandit
3,6.372469252812772,ThompsonSamplingBandit
3,4.56581337173247,ThompsonSamplingBandit
3,5.095891191191873,ThompsonSamplingBandit
3,3.4143008272575894,ThompsonSamplingBandit
3,3.8244684398633466,ThompsonSamplingBandit
3,4.454301455062595,ThompsonSamplingBandit
3,4.055823642909598,ThompsonSamplingBandit
3,3.3360580675040445,ThompsonSamplingBandit
3,3.0431715528433285,ThompsonSamplingBandit
3,5.116500721266645,ThompsonSamplingBandit
3,3.102146423840632,ThompsonSamplingBandit
3,2.717116513482809,ThompsonSamplingBandit
3,4.110126109119543,ThompsonSamplingBandit
3,4.630299933252375,ThompsonSamplingBandit
3,2.934475494624437,ThompsonSamplingBandit
3,4.429675311099812,ThompsonSamplingBandit
3,3.0432723319705253,ThompsonSamplingBandit
3,4.605444118908923,ThompsonSamplingBandit
3,4.057187605735479,ThompsonSamplingBandit
3,3.2652317058364044,ThompsonSamplingBandit
3,4.0349185299730115,ThompsonSamplingBandit
3,3.75164122997866,ThompsonSamplingBandit
3,4.304600612069881,ThompsonSamplingBandit
3,4.356075284455855,ThompsonSamplingBandit
3,3.9891189473611917,ThompsonSamplingBandit
3,2.397888392706408,ThompsonSamplingBandit
3,4.458589212020762,ThompsonSamplingBandit
3,4.843602820118255,ThompsonSamplingBandit
3,3.3722560475634507,ThompsonSamplingBandit
3,5.0328740616022145,ThompsonSamplingBandit
3,2.492775429164684,ThompsonSamplingBandit
3,5.750903294427982,ThompsonSamplingBandit
3,3.1485276762817307,ThompsonSamplingBandit
3,5.3855188787563435,ThompsonSamplingBandit
3,3.6466390585320885,ThompsonSamplingBandit
3,3.916707007235941,ThompsonSamplingBandit
3,3.4417958966684155,ThompsonSamplingBandit
3,3.114203584139047,ThompsonSamplingBandit
3,2.209545730120424,ThompsonSamplingBandit
3,4.105975891563659,ThompsonSamplingBandit
