Bandit,Reward,Algorithm
3,4.227144741110853,EpsilonGreedyBandit
0,2.097598825790061,EpsilonGreedyBandit
3,3.2174737313463884,EpsilonGreedyBandit
0,-0.9067290246045856,EpsilonGreedyBandit
2,2.9872737057619627,EpsilonGreedyBandit
3,3.517625578610363,EpsilonGreedyBandit
0,0.3569994637638234,EpsilonGreedyBandit
0,0.7383881385184382,EpsilonGreedyBandit
3,6.23281393739061,EpsilonGreedyBandit
1,0.9089737294737608,EpsilonGreedyBandit
3,4.473383626059688,EpsilonGreedyBandit
0,1.1099324112647195,EpsilonGreedyBandit
1,2.7389291935607636,EpsilonGreedyBandit
3,4.895957006854131,EpsilonGreedyBandit
3,4.031558038569214,EpsilonGreedyBandit
2,4.401128395791912,EpsilonGreedyBandit
3,2.4601206935488715,EpsilonGreedyBandit
0,1.1390084577596613,EpsilonGreedyBandit
3,4.274507689909028,EpsilonGreedyBandit
3,3.1484706219258487,EpsilonGreedyBandit
1,1.7640700758318595,EpsilonGreedyBandit
3,4.264774431791067,EpsilonGreedyBandit
0,1.9383423369144652,EpsilonGreedyBandit
1,-0.6512708853171305,EpsilonGreedyBandit
0,2.4445091434891246,EpsilonGreedyBandit
2,2.681216716959689,EpsilonGreedyBandit
3,3.780479764418044,EpsilonGreedyBandit
2,0.1298264850414359,EpsilonGreedyBandit
0,0.6311617945110466,EpsilonGreedyBandit
1,2.22345797396877,EpsilonGreedyBandit
1,2.187365095703366,EpsilonGreedyBandit
1,2.3420599550398293,EpsilonGreedyBandit
3,3.8167385379419563,EpsilonGreedyBandit
0,0.45540962436254195,EpsilonGreedyBandit
2,4.632757501282973,EpsilonGreedyBandit
2,2.1981457555613044,EpsilonGreedyBandit
1,1.5300266181985707,EpsilonGreedyBandit
0,0.030159438714114528,EpsilonGreedyBandit
3,3.600909489156874,EpsilonGreedyBandit
2,3.3529098117573173,EpsilonGreedyBandit
3,5.058538001855852,EpsilonGreedyBandit
0,0.5554208768714815,EpsilonGreedyBandit
2,0.5471825214256727,EpsilonGreedyBandit
0,1.7181547121646745,EpsilonGreedyBandit
2,2.7836000855682332,EpsilonGreedyBandit
0,1.2032781341593264,EpsilonGreedyBandit
2,2.337939958225128,EpsilonGreedyBandit
0,1.6880620583008512,EpsilonGreedyBandit
2,2.4792474195911756,EpsilonGreedyBandit
1,1.8603102276877914,EpsilonGreedyBandit
3,2.423529346894671,EpsilonGreedyBandit
0,0.29766244157729593,EpsilonGreedyBandit
3,2.6709897133237352,EpsilonGreedyBandit
0,1.6778103776808326,EpsilonGreedyBandit
3,4.09388879778644,EpsilonGreedyBandit
3,3.107535671088387,EpsilonGreedyBandit
0,0.7302614555521603,EpsilonGreedyBandit
1,1.3589875262422035,EpsilonGreedyBandit
2,3.948343421543305,EpsilonGreedyBandit
3,5.257562738721289,EpsilonGreedyBandit
1,0.7879363411274682,EpsilonGreedyBandit
3,6.219268210706435,EpsilonGreedyBandit
2,0.5736160809280397,EpsilonGreedyBandit
0,2.3333126487505194,EpsilonGreedyBandit
3,4.0112312055801596,EpsilonGreedyBandit
1,2.788214538196377,EpsilonGreedyBandit
3,4.130727451027678,EpsilonGreedyBandit
1,2.3835991216294055,EpsilonGreedyBandit
1,1.273436756053745,EpsilonGreedyBandit
3,3.9101487443103884,EpsilonGreedyBandit
3,4.027317555394278,EpsilonGreedyBandit
0,1.2508058063880658,EpsilonGreedyBandit
0,1.12744182235092,EpsilonGreedyBandit
2,4.404440641811148,EpsilonGreedyBandit
0,0.47559103974463623,EpsilonGreedyBandit
2,3.3264630687008463,EpsilonGreedyBandit
1,2.407825817239803,EpsilonGreedyBandit
3,3.8484270095163344,EpsilonGreedyBandit
3,3.9246350032116335,EpsilonGreedyBandit
3,4.860905533116501,EpsilonGreedyBandit
3,4.138994058670066,EpsilonGreedyBandit
2,1.8587551900835926,EpsilonGreedyBandit
3,4.1077952810559974,EpsilonGreedyBandit
3,1.5178765171261985,EpsilonGreedyBandit
3,5.234308007646205,EpsilonGreedyBandit
2,1.8705188909960775,EpsilonGreedyBandit
3,3.2242106867513503,EpsilonGreedyBandit
3,5.3225571932839,EpsilonGreedyBandit
1,1.5582559152919555,EpsilonGreedyBandit
0,1.491059861533901,EpsilonGreedyBandit
2,3.816286701693594,EpsilonGreedyBandit
3,2.088232614143412,EpsilonGreedyBandit
1,0.5802465335070419,EpsilonGreedyBandit
0,3.0027054936157107,EpsilonGreedyBandit
3,4.384232394343104,EpsilonGreedyBandit
3,3.756561843252158,EpsilonGreedyBandit
2,3.894022482291057,EpsilonGreedyBandit
0,1.137323883164402,EpsilonGreedyBandit
1,1.572915046910217,EpsilonGreedyBandit
3,4.10492379746283,EpsilonGreedyBandit
3,4.303452694366267,EpsilonGreedyBandit
3,3.6438757574764526,EpsilonGreedyBandit
3,3.882672477182188,EpsilonGreedyBandit
0,0.6913211570190292,EpsilonGreedyBandit
2,2.1749827618593276,EpsilonGreedyBandit
0,1.2189440746030737,EpsilonGreedyBandit
1,1.7797847769572273,EpsilonGreedyBandit
2,2.740216722647649,EpsilonGreedyBandit
3,4.7529240826510355,EpsilonGreedyBandit
0,0.6992573888695648,EpsilonGreedyBandit
1,2.557704102623515,EpsilonGreedyBandit
2,3.684219061558535,EpsilonGreedyBandit
0,0.9345681768880496,EpsilonGreedyBandit
3,3.6101264358731013,EpsilonGreedyBandit
0,0.9213421910075372,EpsilonGreedyBandit
2,4.7283279190316065,EpsilonGreedyBandit
1,0.7769711713932128,EpsilonGreedyBandit
3,4.316798120220339,EpsilonGreedyBandit
1,2.2474192840350082,EpsilonGreedyBandit
1,2.9829096142032956,EpsilonGreedyBandit
2,2.4491293421480336,EpsilonGreedyBandit
3,4.460586676689694,EpsilonGreedyBandit
1,-0.1605798197687518,EpsilonGreedyBandit
3,5.009993509987606,EpsilonGreedyBandit
3,4.550055775221153,EpsilonGreedyBandit
0,1.8874866136161366,EpsilonGreedyBandit
1,1.1788232553272553,EpsilonGreedyBandit
2,2.4058501003339874,EpsilonGreedyBandit
3,4.013323100038643,EpsilonGreedyBandit
1,3.4113888159816876,EpsilonGreedyBandit
1,2.239402933011897,EpsilonGreedyBandit
1,1.2085251514677582,EpsilonGreedyBandit
3,2.496436972246986,EpsilonGreedyBandit
1,2.8291869698830725,EpsilonGreedyBandit
3,4.521810572786907,EpsilonGreedyBandit
2,3.4827469122586314,EpsilonGreedyBandit
0,-0.11929907593736089,EpsilonGreedyBandit
2,2.7516623576392374,EpsilonGreedyBandit
1,2.3854737393524346,EpsilonGreedyBandit
3,4.635889418360693,EpsilonGreedyBandit
1,3.4956460706642556,EpsilonGreedyBandit
2,3.4084504934956734,EpsilonGreedyBandit
1,1.057405863735384,EpsilonGreedyBandit
3,3.982769704194993,EpsilonGreedyBandit
2,2.785055728358335,EpsilonGreedyBandit
1,0.06998166855556143,EpsilonGreedyBandit
0,0.5929037410646774,EpsilonGreedyBandit
3,3.3524213069823756,EpsilonGreedyBandit
0,0.9686740369338034,EpsilonGreedyBandit
3,0.3534292457497683,EpsilonGreedyBandit
0,1.6896073549068502,EpsilonGreedyBandit
0,1.7075525923159676,EpsilonGreedyBandit
0,0.6269668637227332,EpsilonGreedyBandit
3,3.0145052195555633,EpsilonGreedyBandit
2,2.996906190046703,EpsilonGreedyBandit
3,3.3778170754603902,EpsilonGreedyBandit
2,3.021647991237817,EpsilonGreedyBandit
1,2.2646426317625057,EpsilonGreedyBandit
3,3.3163651148884012,EpsilonGreedyBandit
3,2.925800367944619,EpsilonGreedyBandit
1,2.2792530172962437,EpsilonGreedyBandit
0,1.445362794966887,EpsilonGreedyBandit
2,4.634478267161347,EpsilonGreedyBandit
3,5.847821238976939,EpsilonGreedyBandit
3,5.181005893788228,EpsilonGreedyBandit
1,1.1435924941827937,EpsilonGreedyBandit
0,1.671488241286763,EpsilonGreedyBandit
3,4.86545847387687,EpsilonGreedyBandit
2,2.2288284231525513,EpsilonGreedyBandit
0,1.8199586339819696,EpsilonGreedyBandit
2,3.98964481965873,EpsilonGreedyBandit
0,0.48424088048174296,EpsilonGreedyBandit
2,2.617200847664864,EpsilonGreedyBandit
2,4.357158934532587,EpsilonGreedyBandit
2,2.188589648070817,EpsilonGreedyBandit
3,3.683989098447984,EpsilonGreedyBandit
0,0.3124787506361346,EpsilonGreedyBandit
2,3.992646920457902,EpsilonGreedyBandit
3,3.317205536602951,EpsilonGreedyBandit
2,3.1907871067201143,EpsilonGreedyBandit
2,1.9372310922200073,EpsilonGreedyBandit
2,5.368292320146575,EpsilonGreedyBandit
3,4.3784412704054585,EpsilonGreedyBandit
3,2.8968907338760936,EpsilonGreedyBandit
0,2.2498769936782215,EpsilonGreedyBandit
0,1.3084722620974625,EpsilonGreedyBandit
1,2.064838796255672,EpsilonGreedyBandit
1,2.1968737054955194,EpsilonGreedyBandit
1,3.5125587640794347,EpsilonGreedyBandit
1,2.8438602692175605,EpsilonGreedyBandit
3,4.3941106722297105,EpsilonGreedyBandit
3,5.108155677127964,EpsilonGreedyBandit
2,3.4703891449693467,EpsilonGreedyBandit
3,3.7605466795789053,EpsilonGreedyBandit
3,4.394424315225399,EpsilonGreedyBandit
0,1.7892861747649547,EpsilonGreedyBandit
0,0.043892768336123544,EpsilonGreedyBandit
0,0.7133567803394318,EpsilonGreedyBandit
2,4.151912645567244,EpsilonGreedyBandit
0,1.1291330164176925,EpsilonGreedyBandit
3,5.922479167820292,EpsilonGreedyBandit
3,3.2720894270449974,EpsilonGreedyBandit
0,1.8017223234029245,EpsilonGreedyBandit
0,0.28007210609333366,EpsilonGreedyBandit
3,5.032860430571905,EpsilonGreedyBandit
3,4.903115328737933,EpsilonGreedyBandit
1,1.1129499177781044,EpsilonGreedyBandit
1,1.1026930992279866,EpsilonGreedyBandit
1,2.0944935209749813,EpsilonGreedyBandit
2,4.520173638965292,EpsilonGreedyBandit
1,1.6573340126497789,EpsilonGreedyBandit
1,1.4769077851108494,EpsilonGreedyBandit
0,-0.04885173905280715,EpsilonGreedyBandit
1,1.8769072607266972,EpsilonGreedyBandit
2,1.0532799409329745,EpsilonGreedyBandit
2,4.68208889759854,EpsilonGreedyBandit
1,1.7321565902571923,EpsilonGreedyBandit
3,4.4673516296982525,EpsilonGreedyBandit
3,2.6805877473302155,EpsilonGreedyBandit
1,1.98722539397685,EpsilonGreedyBandit
2,2.8309105823617076,EpsilonGreedyBandit
0,1.7426549228022683,EpsilonGreedyBandit
0,1.2654356785978034,EpsilonGreedyBandit
0,0.4505353938015093,EpsilonGreedyBandit
1,1.2826256641577976,EpsilonGreedyBandit
0,0.571027029381182,EpsilonGreedyBandit
1,1.0269820055592511,EpsilonGreedyBandit
2,1.2406885584833713,EpsilonGreedyBandit
3,2.4794899633802023,EpsilonGreedyBandit
3,3.4907962606983016,EpsilonGreedyBandit
3,3.7209981788460094,EpsilonGreedyBandit
0,0.9766510198742958,EpsilonGreedyBandit
3,4.4445852236884535,EpsilonGreedyBandit
2,2.9178232094280134,EpsilonGreedyBandit
2,3.105218614593573,EpsilonGreedyBandit
2,3.050078171226913,EpsilonGreedyBandit
2,3.1564246348744813,EpsilonGreedyBandit
2,2.690096385899724,EpsilonGreedyBandit
0,0.26856481066211535,EpsilonGreedyBandit
3,3.772749720769913,EpsilonGreedyBandit
0,0.4829259930242823,EpsilonGreedyBandit
0,-0.42612505320278715,EpsilonGreedyBandit
3,2.9488369117729603,EpsilonGreedyBandit
3,4.062176213044457,EpsilonGreedyBandit
0,1.5317582023191112,EpsilonGreedyBandit
2,3.456421292925419,EpsilonGreedyBandit
2,2.5402664920385507,EpsilonGreedyBandit
1,0.3192313922063694,EpsilonGreedyBandit
3,2.678052950168209,EpsilonGreedyBandit
0,1.527757310851026,EpsilonGreedyBandit
3,4.116068423459176,EpsilonGreedyBandit
3,6.824705017976739,EpsilonGreedyBandit
3,4.584435877525565,EpsilonGreedyBandit
2,1.6182953452326014,EpsilonGreedyBandit
3,3.4622721755920187,EpsilonGreedyBandit
3,4.06379883761039,EpsilonGreedyBandit
2,3.4268271464265454,EpsilonGreedyBandit
3,4.625560549785977,EpsilonGreedyBandit
0,0.027595465548937215,EpsilonGreedyBandit
3,4.174819699633662,EpsilonGreedyBandit
2,2.2507384212547485,EpsilonGreedyBandit
0,0.1985606578743232,EpsilonGreedyBandit
0,0.02523067977561244,EpsilonGreedyBandit
0,1.1738408530693096,EpsilonGreedyBandit
0,-0.6219417820389217,EpsilonGreedyBandit
1,3.9987673972634985,EpsilonGreedyBandit
2,2.0842080093150077,EpsilonGreedyBandit
0,1.9950968637643447,EpsilonGreedyBandit
0,1.700097882072249,EpsilonGreedyBandit
1,1.050578989754141,EpsilonGreedyBandit
0,1.6908444966229401,EpsilonGreedyBandit
1,0.940763491934751,EpsilonGreedyBandit
3,4.0384875510242555,EpsilonGreedyBandit
2,4.965817834076792,EpsilonGreedyBandit
2,3.6176059975017107,EpsilonGreedyBandit
1,1.323848970829674,EpsilonGreedyBandit
1,2.389742123251961,EpsilonGreedyBandit
2,2.343726246216228,EpsilonGreedyBandit
2,5.646748623422559,EpsilonGreedyBandit
0,1.1067568173382965,EpsilonGreedyBandit
3,4.559018671125192,EpsilonGreedyBandit
3,5.766622073579105,EpsilonGreedyBandit
3,3.674255237191878,EpsilonGreedyBandit
0,0.1721984276155918,EpsilonGreedyBandit
2,1.0050948818153698,EpsilonGreedyBandit
2,4.252219778104806,EpsilonGreedyBandit
2,2.0529707860146273,EpsilonGreedyBandit
0,0.060979331551363036,EpsilonGreedyBandit
2,2.4971420200521255,EpsilonGreedyBandit
2,3.525816603557475,EpsilonGreedyBandit
3,3.503119443667446,EpsilonGreedyBandit
0,0.34817961036069667,EpsilonGreedyBandit
1,0.8891027122719788,EpsilonGreedyBandit
3,4.70672090589605,EpsilonGreedyBandit
0,2.02171347041776,EpsilonGreedyBandit
0,1.760510141830839,EpsilonGreedyBandit
3,4.123831414441303,EpsilonGreedyBandit
1,1.7094594068668005,EpsilonGreedyBandit
0,2.5960261447277233,EpsilonGreedyBandit
2,2.70234872193559,EpsilonGreedyBandit
1,1.8657999583225675,EpsilonGreedyBandit
1,2.3182356359194514,EpsilonGreedyBandit
2,2.7339039095188356,EpsilonGreedyBandit
0,0.4467152122005411,EpsilonGreedyBandit
3,1.139878572375213,EpsilonGreedyBandit
2,3.5549819058989733,EpsilonGreedyBandit
2,4.414574278387162,EpsilonGreedyBandit
2,4.702962896726876,EpsilonGreedyBandit
2,3.467931431711501,EpsilonGreedyBandit
3,3.773302147120686,EpsilonGreedyBandit
3,3.561398713591618,EpsilonGreedyBandit
2,2.2935728481506095,EpsilonGreedyBandit
0,0.5716843203575149,EpsilonGreedyBandit
2,4.356596092351564,EpsilonGreedyBandit
0,0.7280160590178069,EpsilonGreedyBandit
0,-0.8825620737724353,EpsilonGreedyBandit
1,1.4640083686746839,EpsilonGreedyBandit
2,2.1284231016110287,EpsilonGreedyBandit
1,0.1867045376100842,EpsilonGreedyBandit
2,2.051046316759299,EpsilonGreedyBandit
3,4.348995617305057,EpsilonGreedyBandit
2,2.0569580931405063,EpsilonGreedyBandit
0,1.0634971400193098,EpsilonGreedyBandit
3,3.9244059963616635,EpsilonGreedyBandit
3,3.830203188503521,EpsilonGreedyBandit
0,2.3977714278228284,EpsilonGreedyBandit
0,0.4735688958642539,EpsilonGreedyBandit
0,-0.8724511764753846,EpsilonGreedyBandit
3,3.9702139525266786,EpsilonGreedyBandit
3,4.4750281223469015,EpsilonGreedyBandit
1,1.9999110207623656,EpsilonGreedyBandit
1,1.7044998277828736,EpsilonGreedyBandit
3,3.580401843498275,EpsilonGreedyBandit
2,2.4201774281803066,EpsilonGreedyBandit
3,4.667960912118528,EpsilonGreedyBandit
0,0.23035989920060984,EpsilonGreedyBandit
1,1.8333262172367162,EpsilonGreedyBandit
2,1.346231774317012,EpsilonGreedyBandit
2,3.252634228059991,EpsilonGreedyBandit
1,1.3602967366854561,EpsilonGreedyBandit
2,4.064902579532142,EpsilonGreedyBandit
0,0.9021656330720464,EpsilonGreedyBandit
1,0.960184314732454,EpsilonGreedyBandit
3,2.5967956690104472,EpsilonGreedyBandit
3,4.0307183724010045,EpsilonGreedyBandit
2,3.293545856037481,EpsilonGreedyBandit
2,4.135452621618402,EpsilonGreedyBandit
2,3.5963464985109344,EpsilonGreedyBandit
0,1.0795278839982172,EpsilonGreedyBandit
1,0.7963706831279722,EpsilonGreedyBandit
2,3.007062299103877,EpsilonGreedyBandit
0,0.4638293201918957,EpsilonGreedyBandit
3,4.3771626616304085,EpsilonGreedyBandit
3,2.951128702324911,EpsilonGreedyBandit
1,1.7491512316886724,EpsilonGreedyBandit
3,4.619358082281255,EpsilonGreedyBandit
3,4.835798239220599,EpsilonGreedyBandit
1,1.903150381575693,EpsilonGreedyBandit
2,3.102734131288949,EpsilonGreedyBandit
3,3.335943045558918,EpsilonGreedyBandit
1,0.5590005443906891,EpsilonGreedyBandit
1,0.5126493205603833,EpsilonGreedyBandit
2,2.845683002788312,EpsilonGreedyBandit
2,3.8264798687664943,EpsilonGreedyBandit
3,3.681678209226816,EpsilonGreedyBandit
1,2.550414308129256,EpsilonGreedyBandit
3,5.040116820162867,EpsilonGreedyBandit
2,2.9861852674930094,EpsilonGreedyBandit
2,2.2171904660549835,EpsilonGreedyBandit
2,2.863900727918622,EpsilonGreedyBandit
3,5.048876771002676,EpsilonGreedyBandit
3,4.475130525028731,EpsilonGreedyBandit
0,0.6442250926551846,EpsilonGreedyBandit
3,4.705979559162288,EpsilonGreedyBandit
3,3.8669844400817937,EpsilonGreedyBandit
3,4.10986510272814,EpsilonGreedyBandit
0,0.14510844023655223,EpsilonGreedyBandit
3,4.721282448207977,EpsilonGreedyBandit
1,1.6837581353811917,EpsilonGreedyBandit
3,3.273545143278425,EpsilonGreedyBandit
3,2.5823373657413207,EpsilonGreedyBandit
3,2.645688279326681,EpsilonGreedyBandit
3,4.147331412202461,EpsilonGreedyBandit
1,3.7543714717810293,EpsilonGreedyBandit
1,2.0963758304715445,EpsilonGreedyBandit
3,3.8775400427899798,EpsilonGreedyBandit
2,2.8730055656181928,EpsilonGreedyBandit
1,2.084780230804269,EpsilonGreedyBandit
2,3.3681855754787646,EpsilonGreedyBandit
1,3.5384672724413333,EpsilonGreedyBandit
1,1.3053910833738969,EpsilonGreedyBandit
2,2.489840237391406,EpsilonGreedyBandit
0,1.6315433687806333,EpsilonGreedyBandit
3,3.9865780355744564,EpsilonGreedyBandit
1,2.138851215242139,EpsilonGreedyBandit
2,3.599399760121668,EpsilonGreedyBandit
1,0.902262967458265,EpsilonGreedyBandit
1,3.6255468885200597,EpsilonGreedyBandit
3,4.574518735692029,EpsilonGreedyBandit
1,1.9584119300450182,EpsilonGreedyBandit
2,1.7233045323294447,EpsilonGreedyBandit
1,0.5339642727049685,EpsilonGreedyBandit
2,3.307434049536477,EpsilonGreedyBandit
0,1.0735579822465504,EpsilonGreedyBandit
0,0.4344288836261586,EpsilonGreedyBandit
3,4.018666341069758,EpsilonGreedyBandit
0,-0.012073542900289391,EpsilonGreedyBandit
0,0.7968682759027718,EpsilonGreedyBandit
2,3.5460052157955237,EpsilonGreedyBandit
2,3.6504976217698255,EpsilonGreedyBandit
1,1.3686772845267532,EpsilonGreedyBandit
3,3.1738135721551073,EpsilonGreedyBandit
1,4.352270613524224,EpsilonGreedyBandit
3,4.386283575961085,EpsilonGreedyBandit
3,2.249316581495602,EpsilonGreedyBandit
0,2.128020867652092,EpsilonGreedyBandit
0,1.324528900931435,EpsilonGreedyBandit
0,0.5772855770259111,EpsilonGreedyBandit
3,3.3141914115899054,EpsilonGreedyBandit
0,-0.8320768330290331,EpsilonGreedyBandit
1,1.3752733659115624,EpsilonGreedyBandit
1,1.889489401647783,EpsilonGreedyBandit
2,0.9167041195266417,EpsilonGreedyBandit
2,3.1272916934925052,EpsilonGreedyBandit
2,1.8097658792051667,EpsilonGreedyBandit
3,3.6265732214905957,EpsilonGreedyBandit
2,2.8939168419942765,EpsilonGreedyBandit
2,4.322595872591716,EpsilonGreedyBandit
3,5.104898221852191,EpsilonGreedyBandit
0,1.725824199357211,EpsilonGreedyBandit
2,3.7681340672411285,EpsilonGreedyBandit
3,4.662136949423462,EpsilonGreedyBandit
0,1.8686908630783254,EpsilonGreedyBandit
3,3.0317690442136724,EpsilonGreedyBandit
1,1.4204387162528653,EpsilonGreedyBandit
1,1.2801315174627261,EpsilonGreedyBandit
1,2.9504298602325782,EpsilonGreedyBandit
3,4.326879140484721,EpsilonGreedyBandit
2,2.4008129504029228,EpsilonGreedyBandit
0,0.5584186889231776,EpsilonGreedyBandit
1,2.713637536064973,EpsilonGreedyBandit
3,4.980151119662537,EpsilonGreedyBandit
0,0.5562183554885589,EpsilonGreedyBandit
3,4.061430691513451,EpsilonGreedyBandit
3,1.9760024024625165,EpsilonGreedyBandit
0,0.2724325970134741,EpsilonGreedyBandit
3,3.9317951695597677,EpsilonGreedyBandit
0,0.3187730337221807,EpsilonGreedyBandit
1,1.5979346598943445,EpsilonGreedyBandit
0,2.609778067856448,EpsilonGreedyBandit
2,3.7061435529414983,EpsilonGreedyBandit
3,3.842960829169607,EpsilonGreedyBandit
2,2.940986120056183,EpsilonGreedyBandit
0,1.2362167011863234,EpsilonGreedyBandit
2,5.169878458749137,EpsilonGreedyBandit
2,4.336046949187699,EpsilonGreedyBandit
0,0.24503342861234967,EpsilonGreedyBandit
2,2.0978353842410873,EpsilonGreedyBandit
1,2.0948766406854884,EpsilonGreedyBandit
3,4.73272027700337,EpsilonGreedyBandit
3,4.204150996988361,EpsilonGreedyBandit
3,3.504474685862979,EpsilonGreedyBandit
0,0.6131604800526882,EpsilonGreedyBandit
3,3.7271276945846035,EpsilonGreedyBandit
3,4.694746502293634,EpsilonGreedyBandit
3,4.768422957498421,EpsilonGreedyBandit
3,5.494668869170626,EpsilonGreedyBandit
3,3.9194489544467292,EpsilonGreedyBandit
3,4.217231693069801,EpsilonGreedyBandit
1,2.7243033481605616,EpsilonGreedyBandit
2,3.159475738771388,EpsilonGreedyBandit
2,4.42003771583758,EpsilonGreedyBandit
2,2.86886097217211,EpsilonGreedyBandit
0,0.8505618977715446,EpsilonGreedyBandit
0,0.2237893722273725,EpsilonGreedyBandit
0,1.4385272839114958,EpsilonGreedyBandit
2,3.493722382611455,EpsilonGreedyBandit
1,-0.08960450996506886,EpsilonGreedyBandit
2,1.8289330842636293,EpsilonGreedyBandit
0,-0.602968362997208,EpsilonGreedyBandit
1,1.3158506778640775,EpsilonGreedyBandit
3,2.7204202951909613,EpsilonGreedyBandit
3,5.591481862878493,EpsilonGreedyBandit
3,2.597201707656396,EpsilonGreedyBandit
0,2.082725450419729,EpsilonGreedyBandit
2,1.4774790832670375,EpsilonGreedyBandit
3,2.358513063324561,EpsilonGreedyBandit
0,1.6568870180191118,EpsilonGreedyBandit
1,3.0021625812106367,EpsilonGreedyBandit
1,0.47724240442527077,EpsilonGreedyBandit
2,3.0841852024899685,EpsilonGreedyBandit
3,4.544281980151959,EpsilonGreedyBandit
0,0.9914301769476422,EpsilonGreedyBandit
2,4.693137639761623,EpsilonGreedyBandit
1,2.363842691469386,EpsilonGreedyBandit
1,3.193755065639746,EpsilonGreedyBandit
3,2.97606574409585,EpsilonGreedyBandit
1,2.17076730254041,EpsilonGreedyBandit
2,1.9138566806694612,EpsilonGreedyBandit
1,1.9624416476994673,EpsilonGreedyBandit
3,3.3435267860200657,EpsilonGreedyBandit
2,1.966961342361135,EpsilonGreedyBandit
1,2.4661517870012446,EpsilonGreedyBandit
0,0.5611536960164865,EpsilonGreedyBandit
2,2.7935048747873785,EpsilonGreedyBandit
3,4.846313315876177,EpsilonGreedyBandit
1,2.5528998385873836,EpsilonGreedyBandit
3,2.7503912931848697,EpsilonGreedyBandit
0,2.909056917954992,EpsilonGreedyBandit
0,0.92371680458907,EpsilonGreedyBandit
3,2.9715201041912582,EpsilonGreedyBandit
0,1.7374181701985192,EpsilonGreedyBandit
0,1.5808734627152494,EpsilonGreedyBandit
1,2.6647317425529455,EpsilonGreedyBandit
1,4.243404845464694,EpsilonGreedyBandit
0,-1.8174745998324506,EpsilonGreedyBandit
3,2.755999776955889,EpsilonGreedyBandit
3,5.494324205555213,EpsilonGreedyBandit
0,3.5062746200137918,EpsilonGreedyBandit
1,2.7376555132895337,EpsilonGreedyBandit
1,0.7786447812100603,EpsilonGreedyBandit
1,3.71481845044637,EpsilonGreedyBandit
1,3.109145807364511,EpsilonGreedyBandit
3,2.8920457497923655,EpsilonGreedyBandit
2,3.5624015125995734,EpsilonGreedyBandit
3,4.724188637127325,EpsilonGreedyBandit
2,1.4027467807308343,EpsilonGreedyBandit
3,4.06004970116994,EpsilonGreedyBandit
3,4.607142964254931,EpsilonGreedyBandit
1,2.9329070993362567,EpsilonGreedyBandit
3,5.422099516763457,EpsilonGreedyBandit
3,2.93124960398605,EpsilonGreedyBandit
1,2.235864073131731,EpsilonGreedyBandit
2,3.848762661497502,EpsilonGreedyBandit
1,0.1443051390936636,EpsilonGreedyBandit
2,1.6695583854934253,EpsilonGreedyBandit
1,2.538336885731349,EpsilonGreedyBandit
1,2.1714117896931646,EpsilonGreedyBandit
0,0.12964560694784988,EpsilonGreedyBandit
1,0.5576501346824652,EpsilonGreedyBandit
1,2.034530062700834,EpsilonGreedyBandit
1,1.6284061511790908,EpsilonGreedyBandit
3,3.895926559015344,EpsilonGreedyBandit
2,1.7396860799403762,EpsilonGreedyBandit
3,4.1336496899834065,EpsilonGreedyBandit
3,3.721404625226678,EpsilonGreedyBandit
0,-0.5615506503828951,EpsilonGreedyBandit
3,3.2867767345118866,EpsilonGreedyBandit
3,5.916489025294026,EpsilonGreedyBandit
1,2.7715273477011544,EpsilonGreedyBandit
1,0.7144697345615716,EpsilonGreedyBandit
2,3.6111023749741054,EpsilonGreedyBandit
0,-0.05045118770221313,EpsilonGreedyBandit
0,-0.02019179879133426,EpsilonGreedyBandit
3,3.063615054836326,EpsilonGreedyBandit
2,3.3363159276300385,EpsilonGreedyBandit
3,4.9121653866099395,EpsilonGreedyBandit
1,2.602462986924838,EpsilonGreedyBandit
0,0.9394885450922703,EpsilonGreedyBandit
3,3.5813003609921887,EpsilonGreedyBandit
3,4.464028907437681,EpsilonGreedyBandit
3,3.9968289877235352,EpsilonGreedyBandit
3,2.6306361246210894,EpsilonGreedyBandit
3,5.600143941829584,EpsilonGreedyBandit
2,4.2185171060318005,EpsilonGreedyBandit
2,2.8332775266607286,EpsilonGreedyBandit
0,0.5133721689392878,EpsilonGreedyBandit
3,2.8096583943938764,EpsilonGreedyBandit
2,4.260488417204526,EpsilonGreedyBandit
1,2.8896041639735337,EpsilonGreedyBandit
3,3.3253821012927327,EpsilonGreedyBandit
3,4.638119931788921,EpsilonGreedyBandit
3,4.219794429266316,EpsilonGreedyBandit
1,1.826440253659339,EpsilonGreedyBandit
2,1.5270931155368472,EpsilonGreedyBandit
1,1.676460765735424,EpsilonGreedyBandit
3,5.0077185667551625,EpsilonGreedyBandit
1,2.3700078513128657,EpsilonGreedyBandit
0,2.563351789211913,EpsilonGreedyBandit
2,5.616033312034622,EpsilonGreedyBandit
1,1.8828070516539337,EpsilonGreedyBandit
2,3.524753079095023,EpsilonGreedyBandit
2,3.5789398417420037,EpsilonGreedyBandit
2,5.180839828182942,EpsilonGreedyBandit
3,4.6669952475488445,EpsilonGreedyBandit
1,2.74814122695927,EpsilonGreedyBandit
1,3.0118750871694475,EpsilonGreedyBandit
0,0.8613640078340792,EpsilonGreedyBandit
2,1.219083018691963,EpsilonGreedyBandit
2,3.160335085029875,EpsilonGreedyBandit
1,0.780578150699464,EpsilonGreedyBandit
3,3.276093245042911,EpsilonGreedyBandit
